0, 36.9841264999642, -89
10, 37.2605440974278, -89
20, 37.5375530511387, -89
30, 37.8123613600735, -89
40, 38.0769856492224, -89
50, 38.3420435455099, -89
60, 38.6014174929525, -89
70, 38.8523221801197, -89
80, 39.1036254885411, -89
90, 39.3456590281922, -89
100, 39.5830991569883, -89
110, 39.8129038999307, -89
120, 40.0318590377128, -89
130, 40.2410084894059, -89
140, 40.4381127927451, -89
150, 40.6096874774504, -89
160, 40.7586834227957, -89
170, 40.8808514177427, -89
180, 40.9621334276804, -89
190, 40.9815048988453, -89
200, 40.9444378591095, -89
210, 40.8437458202395, -89
220, 40.6269992910116, -89
230, 40.309503949574, -89
240, 39.8854145045873, -89
250, 39.3291534052893, -89
260, 38.608697312512, -89
270, 37.7585118954739, -89
280, 36.7951219892151, -89
290, 35.6527270819897, -89
300, 34.4070110949416, -89
310, 33.0765252749, -89
320, 31.6722529277052, -89
330, 28.6348867292677, -89
340, 24.2250446363013, -89
350, 23.5043300924826, -89
360, 22.9317724848491, -89
370, 22.434085495211, -89
380, 21.9992888456817, -89
390, 21.613792043614, -89
400, 21.282141738183, -89
410, 20.9862149716009, -89
420, 20.7220190306633, -89
430, 20.493779799034, -89
440, 20.2906990796532, -89
450, 20.1089831258462, -89
460, 19.9495921469982, -89
470, 19.8121063766097, -89
480, 19.6906549597083, -89
490, 19.5849730379269, -89
500, 19.4925833056789, -89
510, 19.4174659453255, -89
520, 19.3527699638692, -89
530, 19.2964463323973, -89
540, 19.2572114143734, -89
550, 19.225089254118, -89
560, 19.2009873434598, -89
570, 19.1885396231009, -89
580, 19.1828101864409, -89
590, 19.1887510502903, -87.7809731105731
600, 19.2273771393969, -85.1701397432401
610, 19.2986236101806, -82.7118942908218
620, 19.3970543925956, -80.4226162790395
630, 19.5171238361876, -78.3637160427375
640, 19.6532122642028, -76.3647645119635
650, 19.7986328157435, -74.7105976453868
660, 19.9477893866435, -73.2081666996821
670, 20.0963496442862, -71.9011109624835
680, 20.2332314970368, -70.9048763842401
690, 20.3577529520189, -70.1166777829862
700, 20.4638722653783, -69.5384848999667
710, 20.5447451709065, -69.2527388598308
720, 20.5971896281901, -69.2597734872195
730, 20.6200107813033, -69.499607481078
740, 20.6146573334259, -69.9798564489395
750, 20.5600223140535, -70.854836107524
760, 20.4119050063309, -70.9333047527479
770, 20.4372487231541, -70.4550820588856
780, 20.4900799979664, -69.907729200796
790, 20.5465148019437, -69.3679674123614
800, 20.6035366678009, -68.8339019317248
810, 20.6601627063475, -68.2972464655529
820, 20.7190420888593, -67.7902292986575
830, 20.7791027064383, -67.273387859861
840, 20.8345893006301, -66.7550777574428
850, 20.8934673484382, -66.2661159853778
860, 20.9546813384188, -65.7778537238983
870, 21.0150184892823, -65.2926647636448
880, 21.0747834002382, -64.8132926565775
890, 21.1324700901448, -64.3359409515152
900, 21.1900973821143, -63.8750311568802
910, 21.2500443735259, -63.4208243132151
920, 21.3080775649413, -62.9639737880578
930, 21.3652164077083, -62.5244455785187
940, 21.4230644375323, -62.0875949515665
950, 21.4788381011115, -61.6503774669089
960, 21.5343015385599, -61.2323360553452
970, 21.5895677822183, -60.8134763482142
980, 21.6422071744046, -60.3984921549198
990, 21.6954583036711, -59.9977446328117
1000, 21.7469981685666, -59.5964614012495
1010, 21.796064987469, -59.2030811779743
1020, 21.8457753139026, -58.8193117364858
1030, 21.8926096165791, -58.4349396584507
1040, 21.9376131458754, -58.0626276369703
1050, 21.9820503399019, -57.6956888140009
1060, 22.0236049008202, -57.3273918625223
1070, 22.0632286731937, -56.9757326492733
1080, 22.1018176520804, -56.6250724354566
1090, 22.1369629084145, -56.2742540183055
1100, 22.1705880280056, -55.9409437388578
1110, 22.2022612770997, -55.6061059505354
1120, 22.2300618050791, -55.2751851757399
1130, 22.2570046623877, -54.9569704666454
1140, 22.2805990566051, -54.6375654887208
1150, 22.3005578015721, -54.3261468258538
1160, 22.3194327917375, -54.022938646721
1170, 22.3341242624591, -53.7183893315368
1180, 22.3457352984085, -53.4261398266209
1190, 22.3550402655643, -53.1379386930066
1200, 22.3602531504147, -52.8477093478694
1210, 22.3622032111706, -52.5744916357649
1220, 22.3616110976482, -52.3009938426379
1230, 22.3563232368074, -52.0276059372199
1240, 22.3483325744148, -51.7705624478035
1250, 22.336886221946, -51.5116471283207
1260, 22.3205202495367, -51.2570524822642
1270, 22.30202631932, -51.0140952870186
1280, 22.2788756260733, -50.7697443495946
1290, 22.2512136321847, -50.5339599807224
1300, 22.2211027200184, -50.3055310711895
1310, 22.1859134786277, -50.0754875664161
1320, 22.1466392746383, -49.858686955913
1330, 22.1040883716791, -49.6451655061509
1340, 22.0566267724571, -49.4294364086581
1350, 22.0052463308705, -49.2321578846334
1360, 21.9503967398664, -49.0338293339855
1370, 21.8901044887919, -48.8366076018276
1380, 21.8267009461746, -48.6557223946797
1390, 21.7592247867711, -48.4731768564859
1400, 21.6862332714187, -48.2963558151577
1410, 21.6107826695694, -48.1314178750774
1420, 21.5303072547397, -47.965406191751
1430, 21.4452337330847, -47.8099242626967
1440, 21.3572235225921, -47.6622640372591
1450, 21.2643164707991, -47.5135538706635
1460, 21.1674130105374, -47.380873127532
1470, 21.0671041485456, -47.2520131334405
1480, 20.9622178439211, -47.1218455718584
1490, 20.8535474048382, -47.014052485156
1500, 20.741824381799, -46.9057778968605
1510, 20.6249867552786, -46.8012337631011
1520, 20.5056784725841, -46.7156447472693
1530, 20.3828309873739, -46.6303250910983
1540, 20.2549805823828, -46.5545071633707
